time,accel x,accel y,accel z,gyro x,gyro y,gyro z
1515627136.879,-0.02177,-0.067018,0.296667,-0.443778,0.177402,-1.435466
1515627136.889,-0.050324,-0.05826,0.368088,-0.26822,0.191431,-1.50359
1515627136.899,0.032146,0.05987,0.238262,-0.121863,0.047319,-1.443752
1515627136.909,0.105556,0.164093,0.160383,0.108651,-0.162582,-1.335207
1515627136.919,0.108856,0.187708,0.09547,0.206796,-0.497417,-1.258499
1515627136.929,0.115374,0.218626,0.081356,0.243223,-0.776453,-1.157849
1515627136.939,0.180541,0.260245,0.116226,0.237242,-0.989403,-0.956318
1515627136.949,0.125986,0.264059,0.114205,0.266858,-1.014193,-0.618471
1515627136.959,0.071744,0.29905,0.158304,0.326015,-0.998487,-0.323791
1515627136.969,0.018882,0.245507,0.179033,0.290652,-1.036437,-0.073028
1515627136.979,-0.07993,0.158997,0.147942,0.179418,-1.099257,0.104323
1515627136.989,-0.108917,0.107375,0.08689,0.071084,-1.173612,0.215645
1515627136.999,-0.066172,0.098893,0.020762,-0.115522,-1.062486,0.207391
1515627137.009,0.007568,0.099131,-0.064751,-0.300304,-0.488536,-0.059095
1515627137.019,0.146047,-0.095305,-0.201739,-0.029015,-0.390716,-0.164117
1515627137.029,0.050861,-0.288187,-0.14495,0.171944,-0.211223,-0.309106
1515627137.039,0.008148,-0.193637,0.004186,0.31275,0.080647,-0.442722
1515627137.049,0.109163,-0.119376,0.055993,0.449363,0.451389,-0.54417
1515627137.059,0.145104,-0.061421,0.117409,0.914321,1.293134,-0.790208
1515627137.069,0.219363,0.000333,0.270968,1.06181,1.266764,-0.847093
1515627137.079,0.301186,-0.019531,0.240803,0.707113,0.830087,-0.706963
1515627137.089,0.192805,-0.085861,-0.129702,0.341425,0.376347,-0.547855
1515627137.099,0.121217,-0.052638,-0.168045,0.252224,0.017674,-0.318006
1515627137.109,0.09964,-0.028767,-0.041034,0.181168,-0.549103,-0.106755
1515627137.119,0.091312,-0.07686,-0.024313,0.035339,-0.788666,0.028044
1515627137.129,0.075055,-0.047147,-0.012117,-0.011691,-0.819581,0.1115
1515627137.139,0.076986,0.013818,-0.01277,-0.00379,-0.699143,0.133305
1515627137.149,0.093024,0.075526,-0.011511,0.050507,-0.556475,0.117408
1515627137.159,0.082831,0.085566,-0.009396,0.029498,-0.411115,0.080381
1515627137.169,0.058542,0.05691,-0.065858,0.110701,-0.328197,0.013488
1515627137.179,0.037547,0.045319,-0.077423,0.226717,-0.241328,-0.026351
1515627137.189,0.011489,-0.006003,-0.01681,0.344028,-0.136297,-0.075695
1515627137.199,-0.011841,-0.040359,-0.021501,0.419728,-0.00652,-0.106287
1515627137.209,-0.040163,-0.059657,-0.032855,0.466484,0.105282,-0.129835
1515627137.219,-0.087386,-0.064831,-0.018604,0.461924,0.225882,-0.132672
1515627137.229,-0.141906,-0.07794,-0.014737,0.490185,0.278048,-0.153452
1515627137.239,-0.160622,-0.098764,-0.026289,0.59614,0.315165,-0.931562
1515627137.249,-0.140669,-0.524904,0.033181,0.703821,-0.037526,-1.277568
1515627137.259,0.049585,-0.86525,0.10606,0.572379,-0.228547,-1.329854
1515627137.269,0.011175,-0.495375,-0.00162,0.541502,0.075847,-1.686993
1515627137.279,0.347459,0.044348,0.019467,0.534389,0.346321,-1.836304
1515627137.289,0.428998,0.254112,0.046145,0.540211,0.448954,-1.910426
1515627137.299,0.187002,0.084764,0.021233,0.599736,0.618751,-2.073125
1515627137.310,0.1094,-0.039965,0.088747,0.773909,0.683328,-2.259297
1515627137.320,0.060917,-0.110493,0.192154,0.923861,0.686625,-2.579083
1515627137.330,0.117489,-0.179313,0.219222,1.01887,0.833128,-2.863899
